n,msb,noise
375,53,6437539430998272
376,53,6461022454662656
377,53,6482834572529920
378,53,6499750471702272
379,53,6513891804982784
380,53,6538351811481344
381,53,6550089068211968
382,53,6556977830830336
383,53,6571804052829696
384,53,6589372234996480
385,53,6613529596704768
386,53,6638475234215424
387,53,6636991854102784
388,53,6648760204094720
389,53,6658674171936256
390,53,6661616972773632
391,53,6667468520519168
392,53,6682885035332864
393,53,6684802359130112
394,53,6695874409086208
395,53,6716058896056832
396,53,6728283907539968
397,53,6742978392724736
398,53,6763005851246592
399,53,6769339095825408
400,53,6788849765867008
401,53,6829402070886144
402,53,6859299327578368
403,53,6893089417893376
404,53,6913563364458752
405,53,6920730520435712
406,53,6945109655300096
407,53,6958223981761792
408,53,6966874863988224
409,53,6998417773548288
410,53,7035801556591360
411,53,7053655268475392
412,53,7072601972665088
413,53,7082195777112576
414,53,7099994377102336
415,53,7129119770170880
416,53,7126774246852352
417,53,7140352533919488
418,53,7158146542654720
419,53,7177065122665984
420,53,7188230384324096
421,53,7211238385427456
422,53,7239701164451840
423,53,7262844120610816
424,53,7286459953940736
425,53,7316540742147072
426,53,7325484220375552
427,53,7344218387333120
428,53,7356501379382528
429,53,7364472504132864
430,53,7386643731984384
431,53,7411355536007168
432,53,7425372713777408
433,53,7448742501776128
434,53,7477885124799744
435,53,7476191918418432
436,53,7472592143023360
437,53,7489835856983040
438,53,7503107387114752
439,53,7520463488311296
440,53,7538136841312512
441,53,7563728543497472
442,53,7582458273362176
443,53,7586719636558336
444,53,7605115807057664
445,53,7620059258395392
446,53,7629253330449152
447,53,7658302796924672
448,53,7677143993328384
449,53,7706994500323584
450,53,7725962335570688
451,53,7749917996327424
452,53,7758231928763392
453,53,7767188798731520
454,53,7787851197448192
455,53,7806189559238656
456,53,7828715426434816
457,53,7846115177979392
458,53,7857085622506752
459,53,7884556102105088
460,53,7915895031956480
461,53,7923780778283264
462,53,7929630593355776
463,53,7946787033326336
464,53,7964090317557504
465,53,7971120390061056
466,53,7980855100214016
467,53,7990509936863488
468,53,7995572940266496
469,53,8019108652189952
470,53,8020928378991360
471,53,8054349193610752
472,53,8060342371435008
473,53,8068549143856384
474,53,8079343347769600
475,53,8103248749047808
476,53,8124582641518336
477,53,8138397417139712
478,53,8134996605533696
479,53,8153657561386752
480,53,8164806026804736
481,53,8174553895088896
482,53,8187146607507456
483,53,8193987543154432
484,53,8212681594971648
485,53,8225288162513920
486,53,8233955958488064
487,53,8249138920816384
488,53,8268993839927552
489,53,8304369977396224
490,53,8326570832016384
491,53,8351215236651264
492,53,8360103043440128
493,53,8370574811848448
494,53,8391630566432256
495,53,8415193147619840
496,53,8436811356260352
497,53,8444994588294144
498,53,8446312379646464
499,53,8484898868442112
500,53,8487976709042176
501,53,8503244692194048
502,53,8522117156272896
503,53,8530848973200384
504,53,8544636964158208
505,53,8563904094648064
506,53,8571553497350656
507,53,8582674007212800
508,53,8603106251160064
509,53,8629443782564352
510,53,8647791828789760
511,53,8665196118408960
512,53,8678252091884544
513,53,8694169195814656
514,53,8707976619303680
515,53,8732799906962176
516,53,8752040451491840
517,53,8778908935797760
518,53,8808956023294464
519,53,8841445080300288
520,53,8869404730477056
521,53,8882122714734336
522,53,8885093918031360
523,53,8879410387895808
524,53,8898948984037888
525,53,8900665613640192
526,53,8921776750929408
527,53,8937232318676736
528,53,8946099193123584
529,53,8953096196262144
530,53,8985672611858688
531,53,8997715189777152
532,54,9024836526218752
533,54,9043160171600384
534,54,9062918239985152
535,54,9070329170937856
536,54,9076766664317184
537,54,9094704916946432
538,54,9108118161276160
539,54,9128569891644672
540,54,9136140378210560
541,54,9162154223847168
542,54,9173477417325056
543,54,9201492039206400
544,54,9222936521367808
545,54,9241198758275328
546,54,9256844596345088
547,54,9273618193170176
548,54,9288497420592896
549,54,9310352824941312
550,54,9320747126674688
551,54,9343819322942720
552,54,9373401748857856
553,54,9399641677015552
554,54,9422205367610112
555,54,9429542720780032
556,54,9450236986752256
557,54,9475153542725120
558,54,9489683295252480
559,54,9502010389340672
560,54,9504595520198400
561,54,9516277163837952
562,54,9538320648897792
563,54,9559657779393280
564,54,9591140298231808
565,54,9605289244705792
566,54,9626224465604096
567,54,9651276299420672
568,54,9675560451974400
569,54,9680770147389184
570,54,9694046557394944
571,54,9709747434416384
572,54,9711004520016896
573,54,9719231612119040
574,54,9740218004443648
575,54,9749485547761152
576,54,9758347159996160
577,54,9772552662523392
578,54,9783533246625792
579,54,9803342718730240
580,54,9821987410276608
581,54,9847679522800384
582,54,9884730268451584
583,54,9898449368856320
584,54,9931574373485312
585,54,9948267099058944
586,54,9970413957061632
587,54,9990370938759168
588,54,10006713054647808
589,54,10014953537177856
590,54,10012932452767744
591,54,10028144066882560
592,54,10039676556725248
593,54,10039530555843584
594,54,10046111983866624
595,54,10055402317603072
596,54,10081744664977920
597,54,10092955530421248
598,54,10121017387502336
599,54,10143720427768064
600,54,10138727907304192
601,54,10158130613100800
602,54,10169490213523968
603,54,10206444174208000
604,54,10218818578388224
605,54,10231133939150080
606,54,10246643461403392
607,54,10268590347051520
608,54,10295493916724736
609,54,10308780806350336
610,54,10336332989628672
611,54,10361091378847744
612,54,10378795843097344
613,54,10383948390319872
614,54,10386827473891072
615,54,10406003472119552
616,54,10418598137953792
617,54,10440219489747200
618,54,10460777122696704
619,54,10485441860282880
620,54,10509158845911040
621,54,10544684204392704
622,54,10557312078238464
623,54,10595218979610368
624,54,10612977476321280
625,54,10631153632579072
626,54,10667134362119168
627,54,10671572076666368
628,54,10702800467693824
629,54,10687239268075264
630,54,10709265187855360
631,54,10712966823910912
632,54,10712396366535680
633,54,10733857423983872
634,54,10760886693641728
635,54,10779102365542144
636,54,10777090220727040
637,54,10791056978150656
638,54,10810256611668224
639,54,10829035743291136
640,54,10854270791893248
641,54,10876503638813184
642,54,10887700418030336
643,54,10905435409170432
644,54,10924865489721344
645,54,10954679280661248
646,54,10976136852626176
647,54,10992180610498048
648,54,11010911862540032
649,54,11031414285618432
650,54,11060362172171264
651,54,11069968429381632
652,54,11088007893450752
653,54,11074364911418112
654,54,11084319272539648
655,54,11105250312811264
656,54,11122818530815232
657,54,11139700305637120
658,54,11155047310899456
659,54,11180987868530432
660,54,11197087004263168
661,54,11211933699164928
662,54,11229893719713792
663,54,11254383157415168
664,54,11268967561690880
665,54,11287901786072064
666,54,11288235326153472
667,54,11304852246990848
668,54,11334633112479488
669,54,11334311346863360
670,54,11363352467164416
671,54,11365302582407680
672,54,11394525439285248
673,54,11423545129829376
674,54,11438273588920832
675,54,11453011422276608
676,54,11476131029914112
677,54,11488134288925440
678,54,11522377276604928
679,54,11564693512755200
680,54,11582028424684288
681,54,11597022069361920
682,54,11617923506797312
683,54,11637779362990080
684,54,11657442999950592
685,54,11678081067911936
686,54,11720497643017984
687,54,11715290284580864
688,54,11737784270576384
689,54,11753363768794624
690,54,11766190274193408
691,54,11787935131898112
692,54,11803518779824128
693,54,11807994542312448
694,54,11825467168825856
695,54,11865305588927488
696,54,11891196317898240
697,54,11914767758009856
698,54,11931863834875648
699,54,11955864218177024
700,54,11976359118179584
701,54,11999909442432512
702,54,12012217299627264
703,54,12023388390530304
704,54,12025327561452800
705,54,12048722805042432
706,54,12068410106601472
707,54,12091468914784512
708,54,12103738380913408
709,54,12126571181956608
710,54,12149691578424576
711,54,12169133129307904
712,54,12186407704696832
713,54,12200251007593728
714,54,12198517152398336
715,54,12210283533369856
716,54,12213047439143936
717,54,12237413644490752
718,54,12266164648476416
719,54,12274914808995072
720,54,12281105103534080
721,54,12294459999048448
722,54,12312942549446400
723,54,12338808482592512
724,54,12343677798266880
725,54,12365281906915840
726,54,12380263638046720
727,54,12405903086425600
728,54,12439764092595200
729,54,12461207078127104
730,54,12476020807737088
731,54,12507149312268544
732,54,12510221120109568
733,54,12526459023623936
734,54,12549571087724544
735,54,12562533638262528
736,54,12568113625665024
737,54,12594975238373120
738,54,12608285618691072
739,54,12624960112651264
740,54,12632396512615168
741,54,12650215043646464
742,54,12668483662679296
743,54,12698201905546240
744,54,12697195840011008
745,54,12711771463411456
746,54,12727376523348736
747,54,12755635375326720
748,54,12778750132681728
749,54,12815487857479680
750,54,12846826249133312
751,54,12850796599225088
752,54,12872133717776128
753,54,12906421404884480
754,54,12909300441745664
755,54,12932149830806272
756,54,12945907071003136
757,54,12965888161406720
758,54,12978320246573312
759,54,12986702860946944
760,54,12991205910605568
761,54,13018440362708992
762,54,13020926944442112
763,54,13050338791995392
764,54,13073548213240576
765,54,13105255599021312
766,54,13133098097580544
767,54,13150900293600768
768,54,13154651290931968
769,54,13180413029723648
770,54,13189997158023936
771,54,13204350876431616
772,54,13216777558773760
773,54,13229247377234944
774,54,13233833580642816
775,54,13248072011096064
776,54,13258475485131520
777,54,13262656185620736
778,54,13287659366393088
779,54,13302890460560896
780,54,13325992268441088
781,54,13338667753478656
782,54,13362993617206016
783,54,13378309220702208
784,54,13413328889584640
785,54,13437645676387840
786,54,13445997372120832
787,54,13469679751941376
788,54,13486556243951104
789,54,13497850248185600
790,54,13514657453039872
791,54,13517732620252160
792,54,13534617418365184
793,54,13568044692468736
794,54,13595984484072448
795,54,13616754078118656
796,54,13633360359354880
797,54,13642110067123200
798,54,13656050513089280
799,54,13675975933111040
800,54,13697268277423360
801,54,13714156246039040
802,54,13749136696550144
803,54,13763427611076864
804,54,13790093439966976
805,54,13785530751354880
806,54,13799760764342016
807,54,13812624425480960
808,54,13837289409534208
809,54,13836885192188416
810,54,13850090652465152
811,54,13871485028015616
812,54,13889089524496640
813,54,13908028762926080
814,54,13925302086340864
815,54,13937218854281216
816,54,13957772543905280
817,54,13983953535225344
818,54,14014600885697024
819,54,14026398828518144
820,54,14035671351992320
821,54,14041113477651456
822,54,14052918674045440
823,54,14066614492374528
824,54,14077606248963584
825,54,14102181508120320
826,54,14114191197591040
827,54,14123930291518208
828,54,14134600206102016
829,54,14155787362433024
830,54,14187089526327296
831,54,14199370104947712
832,54,14214435879088384
833,54,14217932226482432
834,54,14236950259081216
835,54,14260020120802816
836,54,14279780515609344
837,54,14310011850946816
838,54,14330729273402368
839,54,14344823974339072
840,54,14366923203142912
841,54,14386949940608000
842,54,14407464946735360
843,54,14410488558302464
844,54,14424519669322752
845,54,14431576974948864
846,54,14437376925417984
847,54,14446538791786240
848,54,14468355985312512
849,54,14491631569139712
850,54,14488634796467968
851,54,14506964410450944
852,54,14518573162761216
853,54,14523531677566208
854,54,14541730186007808
855,54,14550763843200256
856,54,14553000682655744
857,54,14569020660808704
858,54,14599707469239040
859,54,14618433898044416
860,54,14641080734649344
861,54,14647671946694400
