n,msb,noise
543,95,21948611205875336233822815821
544,95,21984493849094346452705923992
545,95,22025707566150159064162140507
546,95,22069237672937831051429291437
547,95,22108000317528851062699100912
548,95,22146704298904123074157429435
549,95,22181487274288780126922738749
550,95,22221893855062533394690940654
551,95,22263626267735193981806832726
552,95,22307574763121056502223164653
553,95,22347249981032706071836542547
554,95,22385379758385448874153787080
555,95,22419528702996105953382482736
556,95,22466725216416236787264478546
557,95,22504103229628357381202144438
558,95,22545947402264026867535052493
559,95,22583510403885431287366596486
560,95,22622281211381974082678557496
561,95,22658932395285612440714848379
562,95,22705746903779942726196259423
563,95,22747000618382690136673277384
564,95,22785418638929636544822200428
565,95,22825488684616949931062575295
566,95,22858936618096480770269992552
567,95,22907795959687088201156162263
568,95,22944785435523838254016439857
569,95,22982078339520414022677113223
570,95,23028741018774273914590163142
571,95,23069596791538627663736636063
572,95,23116245694585898853069506385
573,95,23157983585446779038254294058
574,95,23199203876653494107778586525
575,95,23236449658018697778938916848
576,95,23277301387750077389653879572
577,95,23316227552749257756978789046
578,95,23359622817481538427907140622
579,95,23401393995740414390940160209
580,95,23434374411867439717693451138
581,95,23466643260746110816388432938
582,95,23504807472956903045059299083
583,95,23544522375996640673963850119
584,95,23583100447814937136067189663
585,95,23631274083354885450891819239
586,95,23666196677894429961252214652
587,95,23706049791230854281468795490
588,95,23745819315297575521330303618
589,95,23787020062707117163156407774
590,95,23826844151434343935180362799
591,95,23867101695933695885980374948
592,95,23906167176731549784567214418
593,95,23942040705134105936896756008
594,95,23984124380369936906560288345
595,95,24018952834082733183848704541
596,95,24056060857314687462700846370
597,95,24095194977036354977657713905
598,95,24140673472786247082865576926
599,95,24181870295196729640624386607
600,95,24220373265980704259115606395
601,95,24253166827670021746416705983
602,95,24295977197292506080890310080
603,95,24334843737337449684498182077
604,95,24380737893878152129940499384
605,95,24417548275891258299781904720
606,95,24457638188593076788530479919
607,95,24497930684725774804414364412
608,95,24536831830934355428984546461
609,95,24585899887999555152711527531
610,95,24628541085508478986663621540
611,95,24669102811409160779799825968
612,95,24712849486083197455055671162
613,95,24752827543489506264555503259
614,95,24790302118556785452675425632
615,95,24824327301689609201137259551
616,95,24866567930115346601375506590
617,95,24904997662999149956188665440
618,95,24942972808117795727649220222
619,95,24980289477477874399796439862
620,95,25025480814425058206008828849
621,95,25066632615955952827131106774
622,95,25105387556710877602483931970
623,95,25137281603552424553917024022
624,95,25182762288321759793265997969
625,95,25223582398551527110565916315
626,95,25268020314315938848057992959
627,95,25305934680643122627758752815
628,95,25342472106821126386566646603
629,95,25386893149774016381523388172
630,95,25429800217724051413306299774
631,95,25461841102591135100855912005
632,95,25498609204506096929620601110
633,95,25539644675881531244730120768
634,95,25578734212238763967847045641
635,95,25615824007910632124674166638
636,95,25653363667794248664561803632
637,95,25692078082837406972857469014
638,95,25731431343909628446284802280
639,95,25775033864579964885481699003
640,95,25822012470093270511249118031
641,95,25856008007815839217300499763
642,95,25887947122554429412031422348
643,95,25929433042350028850666122683
644,95,25965858619432717391338198300
645,95,26008696173258787854469964053
646,95,26046907814759652739113629152
647,95,26083011750660791610054609735
648,95,26122162529081446133700037340
649,95,26169172742574003144632370365
650,95,26217353707798359728332055248
651,95,26264590855398922269048249876
652,95,26314850471459868541146367856
653,95,26353501804475685077891157226
654,95,26391571627759734146181398118
655,95,26431754615324474143113795015
656,95,26468915618892471921237732407
657,95,26503270952774818068025127002
658,95,26539505922469291078030985599
659,95,26582735140061460448355158569
660,95,26625398255066958406898350604
661,95,26668701238204873518590872048
662,95,26709188130697754477270922532
663,95,26745846174819748640407228240
664,95,26781377998889062876448665831
665,95,26818320712370738550343566133
666,95,26861320121395738706552631504
667,95,26900376337377736055179032812
668,95,26938790895797034727273824222
669,95,26982584888822155452526515599
670,95,27021030188481141881742046168
671,95,27067935737715443130590459787
672,95,27113183118922388514788796133
673,95,27158980561643188368000173376
674,95,27205667838727330420923043727
675,95,27248973875165290194555245966
676,95,27290517798889934255865625362
677,95,27331625871793809361934310570
678,95,27367911017542089511863457754
679,95,27406630546551076882087165915
680,95,27445530244078303316744489955
681,95,27487919444282212800571597063
682,95,27526822811780167725718140748
683,95,27568787284387677991272245578
684,95,27606716356083365566850580053
685,95,27639788985295726153212442640
686,95,27675388546184461723910680277
687,95,27717521344402639415898635524
688,95,27757010415319856498323105116
689,95,27799379358213795503994499390
690,95,27839401040600285089175157948
691,95,27875043519526456381689860909
692,95,27918754366194921064188090647
693,95,27956729729791392364100770697
694,95,27995415819991355231559925176
695,95,28031526089580519906512770679
696,95,28075202141214765787295901181
697,95,28117830593063804264479591040
698,95,28161474722210643449787519642
699,95,28201553838365673539164317445
700,95,28235496918013450841946433652
701,95,28269630832881493131676986095
702,95,28304518775051536788294070276
703,95,28342291815670034875122542526
704,95,28383835067528406929949673386
705,95,28422877238355145179236139817
706,95,28470722023806486116596119297
707,95,28505662994472633118372657221
708,95,28549084075633225186213539262
709,95,28587461533686930049999918709
710,95,28629017404406376183021850446
711,95,28670386010558355346773655493
712,95,28714299265811778342253014157
713,95,28760342656523583786555978512
714,95,28800923652979382009281239954
715,95,28841035846783502347455570264
716,95,28882352116793802176134690008
717,95,28923779112775269941139978100
718,95,28960901994584827024106473547
719,95,28993307678131093214799403769
720,95,29044195939593593607822870174
721,95,29088395418761991886804793629
722,95,29125360922485162814826901045
723,95,29166383588071274741247432388
724,95,29208544686949635933169810124
725,95,29254136086565640309181747082
726,95,29295810948116436894879560187
727,95,29337488374875236744571016907
728,95,29373663234126501516858825376
729,95,29418613329660086728440028881
730,95,29451730001139430276875771593
731,95,29492794076279722991586424613
732,95,29540176146471465546611270297
733,95,29587517519332415673258582442
734,95,29626017329962370974983931977
735,95,29664242215628980388240336079
736,95,29705635190682496757778295776
737,95,29752193658548534694968523356
738,95,29786613052699597060433036101
739,95,29830445689761135765328131220
740,95,29878928598972625763682587946
741,95,29919224953768907376101809140
742,95,29953056643502288441196091400
743,95,29993233564969646204836532206
744,95,30031816030154722655592866652
745,95,30068768461361719631800084014
746,95,30115491255147799745199487891
747,95,30154043776740567801561910334
748,95,30195481094243084390162735127
749,95,30234829222409446346724725874
750,95,30276367571087863408513687344
751,95,30312416045839625007176107009
752,95,30349859436672736944876901028
753,95,30390799172505914460404221653
754,95,30425992869576929798924492707
755,95,30462569099198040045923238218
756,95,30508528231866143328299262568
757,95,30562420525653105584824262551
758,95,30599893129630598564251076578
759,95,30640063976572777462461908462
760,95,30686302650823416170846823545
761,95,30727265996551538470165331919
762,95,30765476365519263914760144983
763,95,30794387650311559753232436225
764,95,30839126044650980349549036798
765,95,30883979962762969116762646172
766,95,30922321999862133906375865182
767,95,30962274548827541040789015872
768,95,31005428400905193293878504161
769,95,31045108190692115500868206637
770,95,31089371598092553536740674767
771,95,31128748195303861040608910622
772,95,31169832288408508369007985164
773,95,31208291158130707821393276657
774,95,31256129803115557465677268786
775,95,31300878667682267050984144341
776,95,31344406347819356747199606994
777,95,31382203685462144739380517378
778,95,31424747239304604931751411515
779,95,31465326146531969296333024604
780,95,31499068405249044279906185351
781,95,31528527581162996585540693164
782,95,31572259234851340418992181646
783,95,31616007918435052176280628676
784,95,31662735298652451948959572951
785,95,31702095025867290452243758853
786,95,31738552743242542954101599909
787,95,31790432799254598904756518151
788,95,31831487581270902560763987252
789,95,31871542244122718837108096793
790,95,31910951065225786064491276329
791,95,31946218679695209251244386555
792,95,31985901278136411020542342470
793,95,32027511960240521002584373503
794,95,32070661357831829074173642640
795,95,32116535955020176317956518247
796,95,32161767888480428348749580943
797,95,32203609572902985541665896078
798,95,32243962132016520814080197747
799,95,32278925725525849141163982435
800,95,32316909568798641122628281093
801,95,32357582758475965586701312084
802,95,32399145270184208181877803193
803,95,32443918261650218442563621508
804,95,32485157855681661360027492815
805,95,32525066336808280126149312795
806,95,32578347005595610453056555090
807,95,32608717599532178968358615973
808,95,32653405318247075159391088982
809,95,32687452876394226165093905408
810,95,32730264572930379930109597659
811,95,32782425223453912041003440879
812,95,32822664617204869012665555303
813,95,32864692524075389853815130537
814,95,32912089267105830362482036921
815,95,32952189060777080195355561058
816,95,32992017051804635969173329178
817,95,33033647995546647430100045486
818,95,33072245992394516214805263683
819,95,33115407861782628240146731741
820,95,33162184301661772262195715965
821,95,33198529951790863118290696573
822,95,33233086872585518691414324144
823,95,33278762119306009099769263483
824,95,33321511380002873955298094509
825,95,33358055321275169032282130998
826,95,33395027548536048608295299548
827,95,33444343728838013041621864852
828,95,33480267764953908334993370603
829,95,33520458882921010155764594454
830,95,33565060453783526121333425622
831,95,33596703388360874060800642679
832,95,33639886481695117626906863860
833,95,33678440936158336079053744473
834,95,33716476418913626228501528157
835,95,33761348404893884961028320355
836,95,33807702434364878897237573443
837,95,33852348148142582691072549393
838,95,33894406371247773118152529828
839,95,33936933435585849973121163652
840,95,33974144277183561429852568562
841,95,34012093050911006278035251902
842,95,34053134126192197040124970690
843,95,34106345235412418073498483949
844,95,34140979187686475877981293365
845,95,34177630690410071400195172126
846,95,34215831299422740632541229970
847,95,34249677700065886065413754186
848,95,34282204008452956293906308200
849,95,34322297925952158719822805338
850,95,34363789973407463432813226283
851,95,34406261546886313865145889550
852,95,34449330642260714923847605408
853,95,34493413248361347512592400901
854,95,34524464556946881445265330483
855,95,34560847681189015216583732590
856,95,34605269962871164435617043303
857,95,34645052636119491619142859668
858,95,34682195608104826348305879695
859,95,34724277344587554763721551094
860,95,34766979031999466144820823886
861,95,34807666869343621851838069166
862,95,34840275376017734891664227582
863,95,34876536874825866559774311037
864,95,34912812051171571443830112691
865,95,34949019915505434056823876565
866,95,35003877032240266800602379039
867,95,35034645246555149142545236728
868,95,35063028605422553313212471568
869,95,35101501447119866249936665657
870,95,35146276166368455588918435854
871,95,35182558927428444206295051552
872,95,35221926724950256164018405435
873,95,35269163547287386813265450530
874,95,35312563250727286507336572438
875,95,35349963074737679137920788636
876,95,35396462766855971995504601243
877,95,35429923986395123066294906188
878,95,35472359614431803105647472293
879,95,35515826559607944567299846018
880,95,35555933309760047432747678820
881,95,35594343455085826913308551306
882,95,35632898647227024631769259255
883,95,35676478859805077242700320508
884,95,35708976823239502843247861104
885,95,35747625951368585584342882778
886,95,35775859319948210522621859545
887,95,35812356158369696601669319741
888,95,35853041180464673019167085750
889,95,35889749514056970189008994792
890,95,35937649227485159258207764751
891,95,35973154128924069326977579679
892,95,36016158385362693009968022934
893,95,36052641494729155803505953776
894,95,36083698410864571449258318538
895,95,36125658366514309443047356424
896,95,36156110108243587548100414024
897,95,36196001960039456289650554676
898,95,36233538494873567185566676546
899,95,36272471216278715200274329639
900,95,36309006021136011886711286774
901,95,36351656542224003323827144352
902,95,36394965502961123866979639773
903,95,36432343985855055073607262389
904,95,36472958471889451200856471440
905,95,36505426767150710641308522731
906,95,36553396536153858994036160461
907,95,36600306901766590183853969535
908,95,36645476722448504090971608691
909,95,36683027805523953265591320114
910,95,36727519109186412791450100778
911,95,36764928058969484806716013947
912,95,36805816259324338440977921225
913,95,36844744247467491803225630198
914,95,36881902756639497958852128134
