n,msb,noise
791,70,1058958808893251224244
792,70,1057760240008905674718
793,70,1060620689247148696486
794,70,1055839913941274048895
795,70,1040629650857834495859
796,70,1041535921195304817497
797,70,1051311166477481533867
798,70,1047560094045436865365
799,70,1047056739153099692350
800,70,1044829532062401765658
801,70,1043592209614503933587
802,70,1041274978593727921122
803,70,1030496147144209565195
804,70,1040474020563186088297
805,70,1051185051407107811957
806,70,1060526940820522626751
807,70,1056891038095388232971
808,70,1069978918464074306345
809,70,1061870023004310028303
810,70,1065150932354223374787
811,70,1069231372109673611019
812,70,1067039192101161921964
813,70,1071979181751924218779
814,70,1072704532328882414690
815,70,1076330731906755639605
816,70,1082572228193754525058
817,70,1072174068992984564750
818,70,1064307955238736064225
819,70,1073683641115137875184
820,70,1074887682953676705994
821,70,1070530708574909475722
822,70,1071110332907138043899
823,70,1078541235151295596684
824,70,1076041099372953955276
825,70,1080186724459249376733
826,70,1093545146094399075465
827,70,1084253376748460192519
828,70,1083219486117378795653
829,70,1079363399271323216733
830,70,1074583942039068950625
831,70,1080980252417165078095
832,70,1088508787006027887840
833,70,1084103043422784212348
834,70,1100012152157982125746
835,70,1104619682767275351199
836,70,1113007562034485346864
837,70,1129306125448181137873
838,70,1127762021902627343674
839,70,1131353819433039167378
840,70,1130494789027673449515
841,70,1114264243420167051256
842,70,1109779448368260838341
843,70,1108510479014710726106
844,70,1107640910516232839701
845,70,1118502475741128873844
846,70,1109581769586179189561
847,70,1113613363579686797162
848,70,1126344628774011510495
849,70,1144061051808741957505
850,70,1151435331376138058422
851,70,1147996215647088390414
852,70,1145518204077614925129
853,70,1150260975633045652935
854,70,1154680050844365315086
855,70,1158258449950245558593
856,70,1159030099713169369774
857,70,1176702545301054301850
858,71,1185922882377159184751
859,71,1204023263825131863316
860,71,1204499565048262702348
861,71,1199580955197510642579
862,71,1196950949159703729925
863,71,1194572767756457926015
864,71,1196195386605626085194
865,71,1192513704716130910981
866,71,1184289029597089475550
867,71,1184540936135433138758
868,70,1175404430457709815283
869,70,1167056119971915908566
870,70,1170396915476804880516
871,70,1169350884680690101997
872,70,1173167030811040171442
873,70,1180377065937120961828
874,71,1188841827924192136714
875,70,1176652632531023174105
876,70,1174551715924025348708
877,70,1174581370752488997976
878,71,1188070901702155266077
879,71,1187810089238720036863
880,71,1190520449167765410769
881,71,1186981165385606946737
882,70,1174577105699330496734
883,70,1179044126807800918369
884,70,1178940838036291943797
885,71,1187068951247242832702
886,70,1178221735678749013189
887,71,1183139430761091751966
888,71,1191485134855100719669
889,71,1186470094751260592457
890,70,1175424749661552870709
891,70,1179123307368476200024
892,71,1182640095132395373607
893,70,1176883234387474154544
894,70,1174698970075791023426
895,70,1176084612666222467638
896,71,1188037478920467079056
897,71,1187581759383532357515
898,71,1198077613918523763058
899,71,1195793824707230213867
900,71,1196158801865129761517
901,71,1205225098298800101756
902,71,1201426975256598163939
903,71,1195255184823141882015
904,71,1192658112300885599044
