n,msb,noise
441,59,451084357646204160
442,59,449938355732867840
443,59,447783737639595776
444,59,444919216942628352
445,59,451148036886680576
446,59,453790298936072192
447,59,462248870665985280
448,59,457692364243604736
449,59,455727360680464640
450,59,455883346320105472
451,59,457661867907295488
452,59,454407447365422336
453,59,455381767410157056
454,59,462435968253547264
455,59,458432825158669312
456,59,462515905578123264
457,59,453779636608435456
458,59,460604625656776448
459,59,462812710232487424
460,59,459532377487533056
461,59,465721011308494848
462,59,463249290102116096
463,59,466943077627340800
464,59,475901748843685376
465,59,477597325516235776
466,59,474732578055098624
467,59,480078045930473728
468,59,470620768636409600
469,59,465117717208182016
470,59,460901567892227840
471,59,470179300258367744
472,59,468821689003108096
473,59,464831939646280448
474,59,470823860427585536
475,59,476189486484135680
476,59,469063315254136064
477,59,484778766805392384
478,59,482338005719967488
479,59,479381634099785984
480,59,483583380738300416
481,59,491955841643093504
482,59,491745175001220608
483,59,499968080935306240
484,59,507373860287598592
485,59,508878052683205888
486,59,511435816794475776
487,59,506282929103512576
488,59,509722005403764736
489,59,514029117532613632
490,59,515069891480393728
491,59,517409439545898752
492,59,519518446647212800
493,59,518628178354530048
494,59,517517919103588096
495,59,514438051019353856
496,59,514733265109573632
497,59,516715830454182912
498,59,525394565516094464
499,59,523592742845951488
500,59,535032687391984640
501,59,528462162627448832
502,59,528457718202666496
503,59,524002917610103808
504,59,517923874630773248
505,59,518465899161831424
506,59,515673702882607104
507,59,516365994798411520
508,59,527356359796002560
509,59,519754281206561792
510,59,525239128264077824
511,59,526434876688676864
512,59,527903810848179968
513,59,531229389493787648
514,59,541631803483602944
515,59,539792077218698496
516,59,536118050606090240
517,59,532654050984453120
518,59,535373347263336704
519,59,536148273805956352
520,59,536328366846827776
521,59,535132053793316864
522,59,532076066824957696
523,59,529104730868797696
524,59,533993175986419712
525,59,533929794966629888
526,59,542144081374742528
527,59,543168447277909504
528,59,546626190608218112
529,59,551996435003538944
530,59,565710237656990976
531,59,566254750112047360
532,59,566150307148381440
533,59,568659931713743104
534,60,578049928904754176
535,60,578244348667373312
536,60,596157633111268352
537,60,597475017302316544
538,60,593332962609172480
539,60,581410161966127616
540,60,596148624335914496
541,60,595514978801438464
542,60,590721659653313024
543,60,598710114173018368
544,60,598972785610006016
545,60,603049094970583552
546,60,613269393869042432
547,60,618427831984410880
548,60,630932687226001152
549,60,630104358968062464
550,60,624663646589927424
551,60,617272631984937216
552,60,612992956009240576
553,60,613125762970871296
554,60,610519539963196672
555,60,610004549639371264
556,60,610765631282840576
557,60,615799241624693504
558,60,606089335975570944
559,60,603305866993877504
560,60,601497645340931840
561,60,599985072261113600
562,60,608837636312590848
563,60,610730245740008192
564,60,621369195322606080
565,60,626756677295822080
566,60,619122508768189184
567,60,618317136960966656
568,60,615312723233837312
569,60,606497878831632896
570,60,604067555075573760
571,60,602740434967423232
572,60,600872890378835712
573,60,611788155974733056
574,60,609243687367671296
575,60,604039555680701440
576,60,604259880029124096
577,60,603924370981036032
578,60,606052005546273536
579,60,612460251292669952
580,60,607226128595200256
581,60,615255791972427520
582,60,611189469732116224
583,60,612817377979938048
584,60,604843740857070592
585,60,603644905652124928
586,60,601030922194659328
587,60,592430846310284288
588,60,586783863799704064
589,60,588767703906414080
590,60,598460559919767040
591,60,611329195486100992
592,60,609640220082728192
593,60,620285727522290432
594,60,612011393493499648
595,60,610886638773775872
596,60,607974200428043264
597,60,619735989476485120
598,60,619472035956096512
599,60,615645476219549696
600,60,613050376137755648
601,60,614050481446843392
602,60,616169339059558912
603,60,621345203057676544
604,60,615442968805724160
605,60,617084686319729152
606,60,608942484071889920
607,60,607255928145170176
608,60,603618763660296704
609,60,613851270615209216
610,60,623362182636751872
611,60,629970024447149056
612,60,639347079013455104
613,60,642093747144343040
614,60,637952802840863744
615,60,641565339713427200
616,60,634743666069498880
617,60,641699500040314368
618,60,651033321894508800
619,60,642511699107308288
620,60,639164813898370560
621,60,623231820338406144
622,60,614177883817428224
623,60,616381044611505920
624,60,618961228521487360
625,60,625430384363924480
626,60,631002796617108992
627,60,629536366836947712
628,60,628135682206261504
629,60,632375420554463232
630,60,627148646797847552
631,60,623300947976538880
632,60,608383228428997376
633,60,607506128687083008
634,60,607113707121736960
635,60,599828001683882752
636,60,603805369576057856
637,60,601985782831232512
638,60,598085404635949312
639,60,608392452612184832
640,60,609952449204524288
641,60,612359836971389696
642,60,606529207756951808
643,60,608322441213166592
644,60,608853226867029760
645,60,611217757776289280
646,60,614755715466147072
647,60,616585834656807936
648,60,615476648072060928
649,60,623432891785485312
650,60,633174533345612032
651,60,627874205070264832
652,60,626716241979680768
653,60,629165767331984384
654,60,632470861912797696
655,60,632793398817581056
656,60,635165372098250496
657,60,639510961292016640
658,60,652492542320734464
659,60,652088530997671168
660,60,653254464462383360
661,60,650427727156967168
662,60,659587339740557056
663,60,664983004598498560
664,60,661496864293211392
665,60,664694672132130816
666,60,659405911168849408
667,60,661737917808786176
668,60,665372547076530432
669,60,665769042313003008
670,60,668723144805510912
671,60,673311816680539648
672,60,676081465351001856
673,60,677385865381009920
674,60,680588949887454976
675,60,678098400201179904
676,60,682797142404670720
677,60,685825008242470400
678,60,685760438775038720
679,60,682850161543836672
680,60,675158886999869440
681,60,675872185720958976
682,60,672424113851855872
683,60,680838001534900736
684,60,684131741206024448
685,60,681838353356513792
686,60,683343698379473920
687,60,683282209269263616
688,60,677801987093625600
689,60,683014197588322304
690,60,686986503059139328
691,60,688950591460819200
692,60,689234179419618560
693,60,691288680395145472
694,60,686078287575798272
695,60,690581348888292864
696,60,684621741561269248
697,60,675861591433974784
698,60,674991155133804544
699,60,676457777856937984
700,60,675622856528121600
701,60,672557022587693056
702,60,673450362105520896
703,60,671156808753257472
704,60,666129225800761600
705,60,667543275472732416
706,60,676493345208742144
707,60,671895208453714688
708,60,663742704654337792
709,60,657798271332649728
710,60,660122020568641024
711,60,657308869622418944
712,60,661608162133430528
713,60,668218783592348928
714,60,666901407881555968
715,60,671848880224271360
716,60,670605668363430400
717,60,674695894338973184
718,60,683991023877259520
719,60,683406848957841408
720,60,682159223579054336
721,60,686967975385864960
722,60,684461014879353088
723,60,682115268422042880
724,60,680303917746002688
725,60,691023558706449664
726,60,695514229379677696
727,60,694800897809724672
728,60,695279770831268864
729,60,705569985306147072
730,60,703247368093239296
731,60,713911770745989120
732,60,711635027534504960
733,60,706562203561124352
734,60,700954945638683392
735,60,699122273238112512
736,60,696080671500308992
737,60,692801614672796928
738,60,687237195809520384
739,60,691978354103352576
740,60,688752458520586240
741,60,687561036553206016
742,60,676840366606164480
743,60,669526600402551296
744,60,662237639904303104
745,60,655819326213534720
746,60,655389482424359936
747,60,664974844512443392
748,60,670676436581066240
749,60,673883815915321600
750,60,674146017943586816
751,60,672531399365485568
752,60,672411632809378816
753,60,678330702348980224
754,60,683595030972808192
755,60,684859503694094592
756,60,690319450052741376
757,60,697458565917317120
758,60,694826050925668608
759,60,690221886393883648
760,60,689731446919567104
761,60,691992732117334016
762,60,694130568030652160
763,60,704172503171278592
764,60,705857371700114432
