n,msb,noise
541,51,1384303867031874
542,51,1392069299892752
543,51,1396437856260183
544,51,1410454425960512
545,51,1383097017332866
546,51,1373574821015050
547,51,1380304658452861
548,51,1371190960809745
549,51,1362128025833034
550,51,1362748757103665
551,51,1341084696041787
552,51,1347394406837136
553,51,1367538098301649
554,51,1386701410510798
555,51,1386178937160305
556,51,1387883667319482
557,51,1379789084444506
558,51,1416281912953918
559,51,1422353772936647
560,51,1439220276557925
561,51,1438606014903323
562,51,1461237748317172
563,51,1468929807591275
564,51,1483346203061872
565,51,1492387025592635
566,51,1479366819818581
567,51,1474243065919862
568,51,1487920688348889
569,51,1466104539503331
570,51,1521173218481626
571,51,1533344635890635
572,51,1514367405244918
573,51,1545640112219164
574,51,1518982702781167
575,51,1532891504487288
576,51,1538688923826001
577,51,1520470124045004
578,51,1501027128690598
579,51,1499057149844877
580,51,1496914328827242
581,51,1508748302121581
582,51,1489276153812391
583,51,1517199520900770
584,51,1542949912218148
585,51,1542173798553310
586,51,1560443538081686
587,51,1551354425923213
588,51,1553215001757650
589,51,1535432319253893
590,51,1531002454792461
591,51,1546923574867783
592,51,1534147448870514
593,51,1573801441991822
594,51,1579312569368661
595,51,1593344180531397
596,51,1610521753032769
597,51,1600091910094504
598,51,1614693268805165
599,51,1581323559106261
600,51,1571436015509581
601,51,1599052199603207
602,51,1601811281350555
603,51,1593686854891889
604,51,1599164178284128
605,51,1611620938482640
606,51,1607464393458228
607,51,1603605154347299
608,51,1636868404301589
609,51,1652000816073561
610,51,1679680126519716
611,51,1672257353207968
612,51,1672627730582656
613,51,1670117149475965
614,51,1642087374548276
615,51,1661078793561271
616,51,1670999873292832
617,51,1661955884669599
618,51,1654922053070844
619,51,1665968754305188
620,51,1679839063575266
621,51,1644186171807068
622,51,1648200631042592
623,51,1642891511768777
624,51,1633088889902568
625,51,1670420230837573
626,51,1664288208609751
627,51,1657337906670050
628,51,1633708142986164
629,51,1623301655271978
630,51,1617082925102750
631,51,1614610698869939
632,51,1627953304871387
633,51,1637445602226748
634,51,1639690697402955
635,51,1623323546137329
636,51,1621795193936753
637,51,1641757785698426
638,51,1639553397453492
639,51,1624881680710037
640,51,1620158718662503
641,51,1616930530605910
642,51,1642903249969773
643,51,1640765212628842
644,51,1648272706275860
645,51,1630629392659119
646,51,1624440833561970
647,51,1601354696343919
648,51,1597606485692948
649,51,1601817118010238
650,51,1621830237160486
651,51,1622625444637052
652,51,1624183414777427
653,51,1618520927339756
654,51,1613150709166044
655,51,1599216371230021
656,51,1599447830153494
657,51,1610234127524019
658,51,1617579423190978
659,51,1607734594644788
660,51,1622612506781271
661,51,1641480812770267
662,51,1643892088020190
663,51,1639268182592213
664,51,1605178806508719
665,51,1598791138862037
666,51,1608951438343074
667,51,1604827514294875
668,51,1598337430798627
669,51,1620706778968536
670,51,1602755335806151
671,51,1603880669994726
672,51,1608679598534903
673,51,1628026608071424
674,51,1645369155224471
675,51,1635654300508662
676,51,1637439217350060
677,51,1602716928633745
678,51,1622666543938344
679,51,1621142624660448
680,51,1633953487299364
681,51,1640675872459368
682,51,1639806280225654
683,51,1641342001603121
684,51,1641033044259630
685,51,1636012649418981
686,51,1632662206283256
687,51,1632633138657646
688,51,1625932922895243
689,51,1640207455468289
690,51,1632242405097536
691,51,1624882214705513
692,51,1622428065871097
693,51,1621479517871096
694,51,1637716168519935
695,51,1610509644220038
696,51,1617425185793698
697,51,1592034712473493
698,51,1605832039412686
699,51,1618526938721081
700,51,1638804746740819
701,51,1662867120948149
702,51,1636113787624732
703,51,1652429929280537
704,51,1654301382553012
705,51,1681089374070287
706,51,1665846840608289
707,51,1672594127534498
708,51,1675631967437885
709,51,1690753284713275
710,51,1696067986821972
711,51,1707702826531644
712,51,1688369709856068
713,51,1688578840651326
714,51,1659047583758598
715,51,1663199434629848
716,51,1676307890758603
717,51,1677892281091936
718,51,1676849859007264
719,51,1678757931340637
720,51,1698837698211961
721,51,1683907469788951
722,51,1665858917570038
723,51,1697995665400876
724,51,1675095237954856
725,51,1694126632112982
726,51,1691755420679751
727,51,1671275071282420
728,51,1678267875211824
729,51,1667438667425012
730,51,1646312089128441
731,51,1638672966776255
732,51,1634992804765272
733,51,1622021788048716
734,51,1631442129644760
735,51,1626930446302122
736,51,1650004077094463
737,51,1664775498487331
738,51,1675106080330599
739,51,1698990636010531
740,51,1701317166021124
741,51,1716051788454029
742,51,1737965460353344
743,51,1726932673476081
744,51,1717951567932033
745,51,1735933182625256
746,51,1736145561892993
747,51,1738526960528578
748,51,1728973241831280
749,51,1752126969323541
750,51,1723270597186692
751,51,1733461517389165
752,51,1730346377905018
753,51,1705522849836155
754,51,1713512511250981
755,51,1719880311028428
756,51,1710462929410989
757,51,1700321498294400
758,51,1707320059321569
759,51,1689221007829454
760,51,1698269962453325
761,51,1733272983496730
762,51,1735630408894326
763,51,1736375012762786
764,51,1749211985211428
765,51,1739121917801071
766,51,1736254619524287
767,51,1736078603133315
768,51,1751119442807741
769,51,1744627827056433
770,51,1734695378621482
771,51,1735450579429620
772,51,1732731877125156
773,51,1725211680375891
774,51,1763066171199840
775,51,1793962822214959
776,51,1786693550713203
777,51,1789002448256094
778,51,1807356936824946
779,51,1778900622524882
780,51,1793297037074919
781,51,1772332592204462
782,51,1772649540015604
783,51,1755262274411514
784,51,1744804570121661
785,51,1732227920467569
786,51,1721968966370933
787,51,1722414155410787
788,51,1716354207826400
789,51,1713330496520547
790,51,1720123891347736
791,51,1712259525928842
792,51,1722013803181798
793,51,1726110580493857
794,51,1711468984358991
795,51,1728860853019813
796,51,1751319066412557
797,51,1762836771055685
798,51,1773112723811696
799,51,1799700654264680
800,51,1813072921394810
801,51,1800620824153848
802,51,1787566195856988
803,51,1759286706805550
804,51,1757159540414494
805,51,1761489306611291
806,51,1775550139935883
807,51,1786057561249306
808,51,1772247708419914
809,51,1786476589163963
810,51,1761948713903295
811,51,1743049377258928
812,51,1729713637241285
813,51,1715338157502843
814,51,1713953987423174
815,51,1711233615235950
816,51,1703606019859009
817,51,1708077765674754
818,51,1684192114412793
819,51,1647546912706066
820,51,1664766488722719
821,51,1683018993003150
822,51,1677150571140785
823,51,1669070954360666
824,51,1676204874983339
825,51,1670468405775533
826,51,1667877705162046
827,51,1689802691893337
828,51,1691088043842592
829,51,1665775242091159
830,51,1677596279692438
831,51,1680040165891413
832,51,1679282392231729
833,51,1678634341862648
834,51,1682347724841079
835,51,1679679846217967
836,51,1677890745691100
837,51,1667245998606636
838,51,1692312181481293
839,51,1672520775771544
840,51,1665560659993778
841,51,1657452251498819
842,51,1659387651057230
843,51,1653638557850336
844,51,1654055294984695
845,51,1665427805812247
846,51,1670128281328637
847,51,1695556498193586
848,51,1689093861855086
849,51,1708527596176022
850,51,1710838757170282
851,51,1712483341009857
852,51,1706183027368327
853,51,1703815232116758
854,51,1704906478611060
855,51,1723102889052284
856,51,1733635765133118
857,51,1746734124500579
858,51,1744176432449123
859,51,1759905854636724
860,51,1778231552211643
861,51,1785750992336243
862,51,1800382179294936
863,51,1805071729072519
864,51,1815731365049254
865,51,1797537143871515
866,51,1816976800574530
867,51,1818237126958187
868,51,1826042503440899
869,51,1825860336926773
870,51,1785736856398565
871,51,1791309033129329
872,51,1758517425766184
873,51,1755027177922393
874,51,1761027497715922
875,51,1761532668118749
876,51,1751533698842354
877,51,1750263550756192
878,51,1727291104831946
879,51,1733885450551661
880,51,1728074190519455
881,51,1725844439848743
882,51,1759594413637544
883,51,1747203354347069
884,51,1732079025449918
885,51,1740756107079224
886,51,1744020791183766
887,51,1768626696762744
888,51,1791314747693581
889,51,1773066888937858
890,51,1760200628790360
891,51,1769340133658873
892,51,1793921733465124
893,51,1776737366022055
894,51,1765180207973853
895,51,1755063958138774
896,51,1756705265914793
897,51,1760793193241446
898,51,1763922832393621
899,51,1751410280153787
900,51,1760412962182197
901,51,1773152475147972
902,51,1750581977868498
903,51,1732110270018057
904,51,1742679528046923
905,51,1757817748559816
906,51,1756153831043093
907,51,1738362767798850
908,51,1746664863360554
909,51,1719652776263904
910,51,1737699499934980
911,51,1766268312296690
912,51,1772296612850221
913,51,1775112826936078
914,51,1775250822822944
915,51,1793762095556896
916,51,1794502557421419
917,51,1790306770676443
918,51,1796122521893722
919,51,1813991591207585
920,51,1812153187982062
921,51,1818291490948279
922,51,1815750538095215
923,51,1831604093586831
924,51,1854727108605856
925,51,1845707600411455
926,51,1872956766229328
927,51,1888539134988978
928,51,1882473043769600
929,51,1899578837920314
930,51,1901901345663069
931,51,1894169751718012
932,51,1893514259360433
933,51,1858175812807495
934,51,1858549331370593
935,51,1856693196192202
936,51,1852420644386238
937,51,1834261930499729
938,51,1826613366035342
939,51,1825122239047377
940,51,1826721292891238
941,51,1848362673629063
942,51,1848501471098976
943,51,1829963525461394
944,51,1848652127095817
945,51,1848160885468211
946,51,1829858133576658
947,51,1840884238498012
948,51,1856242782739319
949,51,1868397224689051
950,51,1893204920329454
951,51,1898166514325111
952,51,1889616498321811
953,51,1888601112543434
954,51,1908715147597929
955,51,1906196539453941
956,51,1905895277530527
957,51,1914656780318698
958,51,1899906834614286
959,51,1927934350284974
960,51,1928420258511520
961,51,1928017604426480
962,51,1957551034001832
963,51,1965872713198802
964,51,1955775285721197
965,51,1949769537825643
966,51,1953388009727452
967,51,1983665433152868
968,51,1979477383575038
969,51,1968333623485508
970,51,1964227126970812
971,51,1960787786564659
972,51,1958349915875840
973,51,1981823920458843
974,51,1992844067673675
975,51,1986485460246922
976,51,1993251310331770
977,51,1988145839224404
978,51,1984138130758639
979,51,1963634097796859
980,51,1960722892220481
981,51,1973743075777492
982,51,1968303215235026
983,51,1983689110163617
984,51,1976368847205789
985,51,1953966821959995
986,51,1963627675891766
987,51,1967714493939157
988,51,1961699926205217
989,51,1969489953463770
990,51,1958585742119456
991,51,1957148706291052
992,51,1952577113086308
993,51,1947218376470700
994,51,1929428671153097
995,51,1909345847570556
996,51,1919284403791759
997,51,1910256856894475
998,51,1920465429160213
999,51,1920134978760961
1000,51,1927371267260116
