n,msb,noise
568,26,64161280
569,26,64159744
570,26,64164352
571,26,64158976
572,26,64131840
573,26,64138240
574,26,64142336
575,26,64139520
576,26,64145920
577,26,64155136
578,26,64156928
579,26,64154624
580,26,64149248
581,26,64154112
582,26,64146432
583,26,64136960
584,26,64137984
585,26,64126464
586,26,64133120
587,26,64141312
588,26,64149504
589,26,64153088
590,26,64146944
591,26,64148736
592,26,64137216
593,26,64130560
594,26,64112896
595,26,64120320
596,26,64132864
597,26,64137216
598,26,64136192
599,26,64133632
600,26,64133632
601,26,64147712
602,26,64147712
603,26,64137472
604,26,64137472
605,26,64139008
606,26,64139008
607,26,64140800
608,26,64130304
609,26,64126976
610,26,64124160
611,26,64123392
612,26,64128000
613,26,64136192
614,26,64140544
615,26,64138240
616,26,64136960
617,26,64126720
618,26,64118016
619,26,64123392
620,26,64130560
621,26,64137216
622,26,64136960
623,26,64145664
624,26,64150528
625,26,64154112
626,26,64147712
627,26,64153856
628,26,64156160
629,26,64164864
630,26,64172032
631,26,64171008
632,26,64156928
633,26,64153856
634,26,64155392
635,26,64151296
636,26,64143616
637,26,64137472
638,26,64136192
639,26,64125184
640,26,64134912
641,26,64141312
642,26,64130816
643,26,64122112
644,26,64125440
645,26,64132096
646,26,64136192
647,26,64127744
648,26,64126976
649,26,64135680
650,26,64130048
651,26,64116480
652,26,64121344
653,26,64112384
654,26,64115968
655,26,64113664
656,26,64123648
657,26,64133120
658,26,64122112
659,26,64124672
660,26,64121344
661,26,64112896
662,26,64113920
663,26,64122112
664,26,64117248
665,26,64118272
666,26,64119552
667,26,64133376
668,26,64125440
669,26,64126720
670,26,64135168
671,26,64131072
672,26,64133632
673,26,64139776
674,26,64130560
675,26,64125440
676,26,64130816
677,26,64135680
678,26,64144128
679,26,64140288
680,26,64142336
681,26,64144384
682,26,64137472
683,26,64135936
684,26,64137472
685,26,64136704
686,26,64123392
687,26,64124160
688,26,64136192
689,26,64135424
690,26,64143104
691,26,64144640
692,26,64129024
693,26,64145920
694,26,64152832
695,26,64158464
696,26,64158720
697,26,64151040
698,26,64161280
699,26,64158464
700,26,64153344
701,26,64135168
702,26,64120832
703,26,64118016
704,26,64109312
705,26,64099584
706,26,64115712
707,26,64129536
708,26,64125696
709,26,64105728
710,26,64105984
711,26,64109824
712,26,64103168
713,26,64094976
714,26,64077312
715,26,64076544
716,26,64071936
717,26,64059648
718,26,64061696
719,26,64058624
720,26,64059904
721,26,64055296
722,26,64049920
723,26,64056064
724,26,64056832
725,26,64061696
726,26,64052992
727,26,64078592
728,26,64077824
729,26,64069632
730,26,64070912
731,26,64065536
732,26,64061184
733,26,64077056
734,26,64087552
735,26,64093952
736,26,64094976
737,26,64087296
738,26,64093952
739,26,64087040
740,26,64090880
741,26,64090880
742,26,64086272
743,26,64084480
744,26,64081408
745,26,64083456
746,26,64069632
747,26,64070400
748,26,64088064
749,26,64101632
750,26,64099328
751,26,64099072
752,26,64101632
753,26,64115968
754,26,64130048
755,26,64144640
756,26,64139776
757,26,64148480
758,26,64169984
759,26,64173312
760,26,64178432
761,26,64172544
762,26,64184064
763,26,64194560
764,26,64196096
765,26,64196608
766,26,64192000
767,26,64190720
768,26,64188928
769,26,64181248
770,26,64167168
771,26,64162048
772,26,64153344
773,26,64167936
774,26,64166400
775,26,64166400
776,26,64150016
777,26,64148992
778,26,64150016
779,26,64148992
780,26,64145152
781,26,64143872
782,26,64142336
783,26,64142336
784,26,64148992
785,26,64142336
786,26,64141568
787,26,64144896
788,26,64143616
789,26,64145408
790,26,64154880
791,26,64154112
792,26,64153856
793,26,64163584
794,26,64158976
795,26,64148736
796,26,64148992
797,26,64141824
798,26,64138496
799,26,64138240
800,26,64146432
801,26,64139520
802,26,64130816
803,26,64113152
804,26,64113408
805,26,64113408
806,26,64116736
807,26,64112128
808,26,64113664
809,26,64113920
810,26,64122112
811,26,64113664
812,26,64106752
813,26,64109568
814,26,64110848
815,26,64101888
816,26,64091136
817,26,64103680
818,26,64108800
819,26,64115200
820,26,64104448
821,26,64104704
822,26,64104960
823,26,64108032
824,26,64093440
825,26,64100608
826,26,64086016
827,26,64086528
828,26,64079104
829,26,64088064
830,26,64089344
831,26,64089600
832,26,64080128
833,26,64071936
834,26,64068864
835,26,64076032
836,26,64099840
837,26,64099840
838,26,64090880
839,26,64101632
840,26,64102144
841,26,64100352
842,26,64098816
843,26,64104448
844,26,64094464
845,26,64094976
846,26,64083712
847,26,64083200
848,26,64081408
849,26,64084224
850,26,64082432
851,26,64081920
852,26,64076800
853,26,64086016
854,26,64084480
855,26,64068352
856,26,64063232
857,26,64051712
858,26,64045312
859,26,64057088
860,26,64036608
861,26,64038144
862,26,64030208
863,26,64030464
864,26,64018688
865,26,64027136
866,26,64023296
867,26,64022528
868,26,64038144
869,26,64048128
870,26,64045312
871,26,64044288
872,26,64041728
873,26,64035328
874,26,64035584
875,26,64045824
876,26,64048384
877,26,64049920
878,26,64049408
879,26,64042752
880,26,64041472
881,26,64032768
882,26,64033536
883,26,64037632
884,26,64032512
885,26,64040448
886,26,64054784
887,26,64052736
888,26,64050944
889,26,64051456
890,26,64054016
891,26,64047360
892,26,64059904
893,26,64062208
894,26,64061440
895,26,64056832
896,26,64070912
897,26,64080128
898,26,64094720
899,26,64085504
900,26,64069120
901,26,64066048
902,26,64080128
903,26,64080640
904,26,64078336
905,26,64075520
906,26,64077568
907,26,64082432
908,26,64082944
909,26,64086272
910,26,64079872
911,26,64082176
912,26,64076288
913,26,64063488
914,26,64070400
915,26,64068864
916,26,64082944
917,26,64085504
918,26,64100608
919,26,64099584
920,26,64101120
921,26,64114688
922,26,64115456
923,26,64110592
924,26,64104704
925,26,64115456
926,26,64120832
927,26,64115968
928,26,64107008
929,26,64108288
930,26,64099584
931,26,64104192
932,26,64096768
933,26,64087552
934,26,64084736
935,26,64100096
936,26,64100352
937,26,64094208
938,26,64085760
939,26,64077056
940,26,64071936
941,26,64077568
942,26,64072448
943,26,64079104
944,26,64083712
945,26,64097792
946,26,64105728
947,26,64093696
948,26,64093952
949,26,64090624
950,26,64094208
951,26,64083712
952,26,64094464
953,26,64098560
954,26,64094720
955,26,64100096
956,26,64087552
957,26,64094976
958,26,64098816
959,26,64088576
960,26,64093440
961,26,64096512
962,26,64096000
963,26,64092416
964,26,64093440
965,26,64091648
966,26,64087296
967,26,64082176
968,26,64094464
969,26,64101888
970,26,64104960
971,26,64113408
972,26,64104192
973,26,64110080
974,26,64107008
975,26,64110592
976,26,64104704
977,26,64106752
978,26,64098816
979,26,64104448
980,26,64096000
981,26,64090624
982,26,64092416
983,26,64086528
984,26,64087296
985,26,64084736
986,26,64089856
987,26,64087552
988,26,64092416
989,26,64087040
990,26,64067840
991,26,64075776
992,26,64067328
993,26,64067584
994,26,64073216
995,26,64063488
996,26,64055296
997,26,64060928
998,26,64062720
999,26,64056320
1000,26,64057088
