n,msb,noise
586,70,872462978536733344882
587,70,875688800874706438219
588,70,866185556222020913695
589,70,869515344900390069883
590,70,878807209169195746666
591,70,870051874221910937647
592,70,872114817094550174921
593,70,874473991380416945494
594,70,871041915945273571857
595,70,872641966885601188653
596,70,879692814970521666298
597,70,862886916684621860556
598,70,871436086554827692756
599,70,867425753740067269820
600,70,870550434005756705035
601,70,883354601434297628443
602,70,880233183797243756635
603,70,892454184622021759770
604,70,889711416280857587209
605,70,904507808682118098253
606,70,897812567575589082738
607,70,897568568837556630669
608,70,897534928752587723975
609,70,888116718336500352967
610,70,887722537892400113493
611,70,891853002151859168204
612,70,886334444558253269681
613,70,881448501658030991738
614,70,882504709468390515251
615,70,872062893839362017003
616,70,869202072748393713595
617,70,873387778977189024170
618,70,887289653322903820793
619,70,885631401174398581458
620,70,870185508072776339855
621,70,873155220370752110368
622,70,873667387294868867792
623,70,884494526094863770429
624,70,876393654131790607629
625,70,884842331189829214633
626,70,887712272834013952128
627,70,886526385751606907767
628,70,892141770170461151766
629,70,893987507782596844300
630,70,897619886799473557121
631,70,902343239387366098472
632,70,918460263891780493136
633,70,906330295524036179153
634,70,901597159933846631902
635,70,895320708497675751203
636,70,891975680287088770676
637,70,891855368608995670156
638,70,905992454974905101987
639,70,903409412488368988293
640,70,904671897627602060465
641,70,902219993522781611344
642,70,905142798151646064098
643,70,909138504946546226128
644,70,902871911605700638044
645,70,895606086685386856016
646,70,897626070836155941881
647,70,896503711361941116294
648,70,898971373010426741354
649,70,913369250209005364779
650,70,913409415463673285999
651,70,918529067076834446513
652,70,916466842906079831290
653,70,909090554050878711631
654,70,904244345121658884077
655,70,921582915153060444643
656,70,916888477263829639012
657,70,937797928154203731964
658,70,927702755329765337922
659,70,921790999287278330063
660,70,921360635786888413984
661,70,913114650336763791117
662,70,907064784040475401103
663,70,916746572088458375586
664,70,925125079110973546315
665,70,922732398873851073870
666,70,923712205230583241703
667,70,915979217501923462332
668,70,920478524080114721881
669,70,913662223693671109251
670,70,918759084400522798842
671,70,914704711839611124952
672,70,916299358171719870542
673,70,909937692911838155181
674,70,907702902469296724380
675,70,903097974704064579613
676,70,894930918445127599770
677,70,888670078208283574318
678,70,892623499930888513053
679,70,893010264511354720649
680,70,908793961148657468689
681,70,912736803341269432770
682,70,918217508094688088114
683,70,912096699461680251315
684,70,923296353239070958614
685,70,934505819158632401687
686,70,930485791132969802946
687,70,928312088165244498802
688,70,930142960790066146146
689,70,937745185149776194930
690,70,950787777302147123802
691,70,950502761839033720853
692,70,957608500704864214875
693,70,948793521013811247835
694,70,946265271268822125560
695,70,949602610709239176884
696,70,949722017464327966054
697,70,937520145607413427109
698,70,945513869543294869443
699,70,946892370014444863903
700,70,936303543156728786513
701,70,933304469199896633975
702,70,936908621208856666598
703,70,926015687608184602151
704,70,930220459710129686647
705,70,931278349956283458283
706,70,949193896950263091570
707,70,957286125462596731321
708,70,969800511995391820884
709,70,970772782936742409008
710,70,972509630688771001872
711,70,971678418930609858277
712,70,967487464021750692810
713,70,957938721101119282844
714,70,958752677000862905441
715,70,961585975721705556971
716,70,965287908628348666296
717,70,960906070135846049549
718,70,967403668210360498917
719,70,973377123552962434369
720,70,970248298017563456116
721,70,981527424246712800940
722,70,993389494383580133912
723,70,982985226459763579183
724,70,969030531843343374224
725,70,975219061184637692090
726,70,967115597017471706102
727,70,950158755704682484865
728,70,954774426433381160125
729,70,967575731809915114644
730,70,974532661322468343234
731,70,959886143127529273231
732,70,970579813971057755252
733,70,968190769551730367463
734,70,971539206611661514382
735,70,971095506216597529873
736,70,969439387646177381716
737,70,974883436595204199881
738,70,979690646552310067847
739,70,986060813479657802333
740,70,987764971755190873416
741,70,995748716299657377050
742,70,1001764838765575488353
743,70,994398371579135547060
744,70,994360823085088158411
745,70,998056494405592384985
746,70,997051039446228088138
747,70,998490885320853007720
748,70,1015056388880169582620
749,70,1004896539554448002335
750,70,1016180790328800355616
751,70,1026376869429217600731
752,70,1026461271739437908346
753,70,1018710347974913221730
754,70,1024467449973110321342
755,70,1027285058688705593535
756,70,1025218923198247971021
757,70,1024032452056991287986
758,70,1026595925399927558591
759,70,1029653986852718163045
760,70,1017154207893851317121
761,70,996802961361910005558
762,70,986624348788223941448
763,70,978694640076118932469
764,70,974188918049330653279
765,70,967725418458646057131
766,70,967286638610387593339
767,70,954406525013372956691
768,70,953099625947693727901
769,70,971420819383621221423
770,70,968006403604994018636
771,70,985796611032167531002
772,70,990058389362348578357
773,70,976925597029526952498
774,70,973941448156964143714
775,70,971857816942938291735
776,70,975423065197043493681
777,70,992783935603810147170
778,70,990909781691417893857
779,70,993054655156278361027
780,70,980965467503369307502
781,70,984081377736035994349
782,70,989822875544661051020
783,70,999217226764134579260
784,70,981015603324811950969
785,70,980468240049450261721
786,70,998192664055731981292
787,70,991897257931432886120
788,70,985325420448544317032
789,70,983476323340171880711
790,70,980650409304947748948
791,70,977629486704202133533
792,70,976640181225963132337
793,70,967129723760626919311
794,70,971714778023754107447
795,70,978030434808726520075
796,70,975591596348785653893
797,70,981919268634231731459
798,70,987928036881795120941
799,70,987076510395532200870
800,70,990969139723507534888
801,70,991634733606142183013
802,70,1000473918283717657700
803,70,993077412119834860465
804,70,991099775188902244256
805,70,1003541807172983347539
806,70,1005365281281347387584
807,70,1000816653541831861541
808,70,1004576466683559959997
809,70,1007172335743786500822
810,70,1005989660880484974355
811,70,996252281657847639600
812,70,994493283493524685889
813,70,1003925852336879676252
814,70,1009535946186336032776
815,70,997303831866838228943
816,70,1005080050167470161776
817,70,999449107663902168537
818,70,999768661536686535588
819,70,1003306877929203363356
820,70,1013290564597207940543
821,70,1017567857122209377116
822,70,1024856301051991111516
823,70,1030310148956109960521
824,70,1018029422840967644486
825,70,1000218793816226867431
826,70,1002725502465986006463
827,70,996536951011815948951
828,70,993412912456652263064
829,70,999806679803352998499
830,70,1014518725182166827739
831,70,1019942026950225936590
832,70,1000695138235161020441
833,70,989477583831783160004
834,70,984111980915366970097
835,70,982940657954672981322
836,70,986886014590333231064
837,70,987350986418006730733
838,70,996223057242990276324
839,70,1005206863626241881051
840,70,1001941265739730808257
841,70,1006991783903910861809
842,70,1016362782774326677987
843,70,1019138294222755062029
844,70,1017797343692130200212
845,70,1014182736941441667222
846,70,1014557927960625438954
847,70,1011672764439568759376
848,70,1029047373031318638508
849,70,1030248304624837179042
850,70,1029339235231789902605
851,70,1048866584999970260502
852,70,1039381842276823774873
853,70,1044161648615126596119
854,70,1037011584678863914461
855,70,1033510291292632543312
856,70,1031527085530777260040
857,70,1029089667192268309868
858,70,1038412339314728064652
859,70,1045380340896722827234
860,70,1041492283079443316937
861,70,1047557002835669355164
862,70,1044596434149091774069
863,70,1041737466346763412682
864,70,1051085579841244797292
865,70,1046644778642827371304
866,70,1045695084529261025111
867,70,1049308386575972074194
868,70,1057950077934311227036
869,70,1063019224686502732171
870,70,1066299614859842372653
871,70,1056737778653127291169
872,70,1071259433157117167639
873,70,1077411675384915051983
874,70,1074566174989612666783
875,70,1085655390189315304238
876,70,1077857071534395037858
877,70,1082667730985419069382
878,70,1081851159148704596799
879,70,1087297335245331898935
880,70,1092564684125805296149
881,70,1102690998292417159791
882,70,1112429457167691339084
883,70,1114118301244071757740
884,70,1122103866411019340781
885,70,1120152898906630807565
886,70,1115807617661855832586
887,70,1122462273635728331044
888,70,1130260773436721289793
889,70,1115910841840487814456
890,70,1102520614954343542090
891,70,1106576756317772545140
892,70,1109613952401757405179
893,70,1099666516490643666507
894,70,1100304055845904052506
895,70,1111761836320655876470
896,70,1104270280519349363690
897,70,1104939285619565607915
898,70,1094020141141674577043
899,70,1099960045224994590181
900,70,1110710436547000556478
901,70,1118932629858074661314
902,70,1105457613934623392333
