n,msb,noise
533,40,900684321792
534,40,900036687104
535,40,910434988032
536,40,897909574400
537,40,906278797824
538,40,895622920192
539,40,897473395968
540,40,884666636800
541,40,884278946304
542,40,880530691328
543,40,874921762048
544,40,879820370432
545,40,878987180800
546,40,882400465408
547,40,873248631040
548,40,873875783424
549,40,873359238656
550,40,844642123008
551,40,847823297792
552,40,854825532672
553,40,844108253440
554,40,861480062208
555,40,862728185088
556,40,865355481600
557,40,875214956032
558,40,878897069312
559,40,869565016320
560,40,874967469568
561,40,875127269888
562,40,868350417920
563,40,859838624256
564,40,864751811072
565,40,856152420352
566,40,860846730240
567,40,855561739776
568,40,848213188096
569,40,857978099200
570,40,865997967360
571,40,860585082368
572,40,855631003648
573,40,854961175808
574,40,852744016128
575,40,854791194368
576,40,848399576320
577,40,851504287232
578,40,841721590272
579,40,843416205824
580,40,847048583424
581,40,846245433088
582,40,844409409024
583,40,841528753920
584,40,855483494400
585,40,853633348096
586,40,877840905728
587,40,893044024320
588,40,906647996160
589,40,909482875392
590,40,902813643008
591,40,896132226560
592,40,898157434624
593,40,902312996864
594,40,897101646592
595,40,913097717248
596,40,926153208832
597,40,928905232896
598,40,934652265472
599,40,937534597120
600,40,938678235136
601,40,943267736832
602,40,942495420928
603,40,937725636096
604,40,932088733952
605,40,935553022976
606,40,932840019968
607,40,927802073344
608,40,921110680064
609,40,936623752448
610,40,932061403136
611,40,925218793728
612,40,932538437888
613,40,931239218432
614,40,931257049600
615,40,942552316416
616,40,936640436736
617,40,947233937664
618,40,929592470016
619,40,931336209664
620,40,932163153920
621,40,930269379328
622,40,938407411712
623,40,924428741888
624,40,933941012224
625,40,938242129920
626,40,929798073344
627,40,915072374784
628,40,912955247616
629,40,895718137600
630,40,898850326528
631,40,891874591744
632,40,886849556224
633,40,879270371584
634,40,895530166016
635,40,898679572480
636,40,895277278720
637,40,896105663488
638,40,885061930496
639,40,888119867904
640,40,876486231808
641,40,874041338368
642,40,882092146688
643,40,874860881664
644,40,865451530752
645,40,870336969216
646,40,885690102016
647,40,883431223296
648,40,878017793280
649,40,872496481536
650,40,871337238272
651,40,886976084480
652,40,874600512000
653,40,885292454912
654,40,869642812160
655,40,856776729344
656,40,853561153280
657,40,865503486976
658,40,872344347392
659,40,873162169856
660,40,874780384768
661,40,876133701888
662,40,880795469056
663,40,861772614912
664,40,876528302848
665,40,887862434048
666,40,892785315328
667,40,893059948800
668,40,890022280448
669,40,884746951680
670,40,874589350144
671,40,883853784320
672,40,889730107392
673,40,899355879424
674,40,887198350848
675,40,894124333824
676,40,880501407232
677,40,883253938432
678,40,895376918272
679,40,906962898944
680,40,921913304320
681,40,895380392704
682,40,899397694208
683,40,902733081088
684,40,898127885824
685,40,882873671424
686,40,881277302272
687,40,895942177024
688,40,887642366208
689,40,887978910464
690,40,901396442368
691,40,908809439744
692,40,915578173696
693,40,944341617920
694,40,948712784896
695,40,955680703744
696,40,961246392832
697,40,969069165824
698,40,974376031488
699,40,963154045440
700,40,957205894144
701,40,953035452416
702,40,958456946432
703,40,963298870272
704,40,963304708608
705,40,960454200576
706,40,984047642368
707,40,983099220480
708,40,987660619008
709,40,992050224640
710,40,983799812864
711,40,970633117440
712,40,976532766208
713,40,1000898564864
714,40,1008112300032
715,40,1003718611712
716,40,998405953024
717,40,1003852005888
718,40,996393753344
719,40,986319570944
720,40,989303529984
721,40,973465306880
722,40,972316524544
723,40,970378774784
724,40,967599861504
725,40,968906275840
726,40,963058969344
727,40,955294240000
728,40,956273981184
729,40,951736327680
730,40,951263185664
731,40,938017253120
732,40,954524229120
733,40,966769252096
734,40,960513751552
735,40,970879405568
736,40,973011527168
737,40,969920877056
738,40,983623546880
739,40,966901637632
740,40,971344428288
741,40,979537324544
742,40,992214996736
743,40,993270662400
744,40,996093718016
745,40,979048451584
746,40,986421516800
747,40,978011492608
748,40,985873521664
749,40,1004191227136
750,40,1004238999296
751,40,1010891901952
752,40,1015942927872
753,40,1031455301632
754,40,1038334298112
755,40,1039623450112
756,40,1045786244096
757,40,1030182419968
758,40,1050836327168
759,40,1054743583232
760,40,1063816792832
761,40,1061385572352
762,40,1049405139200
763,40,1043450607616
764,40,1054287584512
765,40,1045744417280
766,40,1038134872832
767,40,1044804861696
768,40,1020218984448
769,40,1012673511168
770,40,1000581110528
771,40,995422888192
772,40,996611780352
773,40,993652239872
774,40,986269888512
775,40,988225686528
776,40,996912982784
777,40,990202989568
778,40,986031092224
779,40,981243744000
780,40,982264384256
781,40,980316567808
782,40,991082574336
783,40,1007417725184
784,40,993943614464
785,40,995607780096
786,40,983584229888
787,40,985242973696
788,40,993055392768
789,40,1003883635200
790,40,1018294335232
791,40,1012632733952
792,40,1032411257088
793,40,1017223348224
794,40,1025365897984
795,40,1029099697408
796,40,1014017459456
797,40,1019149735424
798,40,1033128217856
799,40,1026579291392
800,40,1004911851520
801,40,1007944299264
802,40,1007492025856
803,40,1010651211520
804,40,1017003021312
805,40,1033607893248
806,40,1028749338880
807,40,1033571621376
808,40,1027404940288
809,40,1005257476864
810,40,991716647424
811,40,1013496198656
812,40,1026013244416
813,40,1030354528000
814,40,1040645193984
815,40,1035056229376
816,40,1035924401664
817,40,1036794533376
818,40,1049603086336
819,40,1053534981632
820,40,1044086391296
821,40,1058509388544
822,40,1079336466432
823,40,1089145339648
824,40,1079689066496
825,40,1061327033344
826,40,1086591582464
827,40,1080665168384
828,40,1089850966016
829,40,1091786015232
830,40,1090067568640
831,40,1069582019328
832,40,1068863002624
833,40,1069301196800
834,40,1069450471168
835,40,1047091476480
836,40,1059385963264
837,40,1057407431424
838,40,1054185865216
