n,msb,noise
511,102,4021139531045954261841071836928
512,102,4028740412803421153402959323136
513,102,4037796309681472503988513904640
514,102,4045243932929047754678566068736
515,102,4053329931929008374824785670656
516,102,4061707484861941138493697005312
517,102,4068928159615127165739498697216
518,102,4076590283131261821174749059840
519,102,4083853565889002719607123975168
520,102,4092723453740438736182698090496
521,102,4100202244965156511445177210880
522,102,4107418426503437246504761327104
523,102,4115330011453238112066900233984
524,102,4122024770557220006745133943808
525,102,4129887834157779168808247142144
526,102,4136751744560151128285265485056
527,102,4144211002921758823516873610752
528,102,4152206523020433650554217022464
529,102,4159999845139702429912315755264
530,102,4169147990233185400514356188928
531,102,4177083181023835767070744922112
532,102,4184519478174703707070567633152
533,102,4191782552902116981725438956288
534,102,4199790772181785249482673953280
535,102,4206488134244455167293384360448
536,102,4215177788636100427498687540224
537,102,4222386063654539133786818458368
538,102,4230402621270618512459087812096
539,102,4237608600350256551769957584384
540,102,4244892599690251142477514293248
541,102,4252195410210678251915223391488
542,102,4259679867173029076843931467520
543,102,4267029313076001429786189882368
544,102,4274642846357030294691427519488
545,102,4282066834838669791994442406144
546,102,4289189837194469450499269600000
547,102,4296758340353130182496519190784
548,102,4304688382874737635469785005568
549,102,4312166373745341966481903232768
550,102,4320842796388401898918097138176
551,102,4328470367729175879816071832064
552,102,4336414571051502207940262231552
553,102,4342975234690409563382704120832
554,102,4350937028168278908338220531456
555,102,4358035813517138541146600561152
556,102,4366272744678731760353558814208
557,102,4373672513668898370358182049280
558,102,4381318902486616163812984733696
559,102,4389405773378073705214275583744
560,102,4396429235863035743216480601088
561,102,4404334489247059899032499737600
562,102,4412204498596448793994413097216
563,102,4419341995250421626595365029120
564,102,4428190438134724548151226205440
565,102,4435701241697846419571913131264
566,102,4443684451801643033465448364032
567,102,4451076159396483660431669260032
568,102,4459840532964836825618103388672
569,102,4468193015203718791347211834368
570,102,4476810040971047125671932618496
571,102,4484740812269286670870056976640
572,102,4492937184378362673641397206272
573,102,4499959249963665429637510236928
574,102,4507958173625602524054715629312
575,102,4514881736782076525615004464384
576,102,4522292222749578545359208181504
577,102,4529504939755583684584250921472
578,102,4538609173735910180840672894976
579,102,4546164258399906127069140363264
580,102,4553696547220400439817112809216
581,102,4560747387262499012986271372032
582,102,4568504703146930811243725707264
583,102,4577126292471640408736003006464
584,102,4585537268595474855986608973824
585,102,4593021107402628331714063343872
586,102,4600617073307744789353148259072
587,102,4607325275418643575676195567360
588,102,4614266722131487687496734378496
589,102,4621789536611505446583949893120
590,102,4629356580051441741121577629440
591,102,4636794043154607501636360721152
592,102,4644251629351735981178041457664
593,102,4652819114143449531475191153408
594,102,4660741722299665783288506156288
595,102,4668494241834360129731696675072
596,102,4675940453077991471664709411072
597,102,4683209265600514402958063576832
598,102,4690800422105477120518964073984
599,102,4698398296301357261984203448832
600,102,4706092093441629498374594080000
601,102,4714247579757366305874233319424
602,102,4721965509675579986407672342272
603,102,4729841541886262973020897151488
604,102,4737469686829955715126915290880
605,102,4745639666804720838954475420160
606,102,4753485326793911981943781592064
607,102,4761611070629596761854793495808
608,102,4769257268597580957790653867520
609,102,4777617187562029604168468295936
610,102,4785039385609229573706108994304
611,102,4792529629373404298586211262208
612,102,4800405281724125408233287880960
613,102,4810135800667171012323008258816
614,102,4818548493830711570719533354240
615,102,4826343711790618837532685150976
616,102,4834077147100492418155943478272
617,102,4841584692754507231482232928000
618,102,4848925941136402897404733410816
619,102,4856755940627566103052399392768
620,102,4864184719821412265957993296384
621,102,4872076770783790683496510946560
622,102,4880366212633979014585222688256
623,102,4888715530745824390503955797760
624,102,4896511863710569492997977326848
625,102,4904142139736898552893275581440
626,102,4912017657922494338967929104128
627,102,4920182364801273100102230553088
628,102,4928260006195045247102067113984
629,102,4935391713301111807318852001280
630,102,4942661096698463487083244347392
631,102,4952464935803936155758897994496
632,102,4961157479583909507933988142080
633,102,4969297983596603691390807514112
